lead_id,lead_created_date,source_medium,default_channel_group,campaign_name,landing_page,service_interest,lead_status,is_mql,is_sql,became_customer,estimated_deal_value_usd,city,customer_type
DG3421,2026-06-04,google / organic,Organic Search,organic_non_brand,/services/law-firm-management-system,Law Firm Management System,MQL,Yes,No,No,0,Butwal,Educational Institution
DG3422,2026-06-04,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,MQL,Yes,No,No,0,Pokhara,Professional Services
DG3423,2026-06-04,google / organic,Organic Search,organic_non_brand,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Kathmandu,Professional Services
DG3424,2026-06-04,google / cpc,Paid Search,google_ecommerce_leads,/services/seo-digital-marketing,Digital Marketing,Customer,Yes,Yes,Yes,728.73,Biratnagar,Startup
DG3425,2026-06-04,google / cpc,Paid Search,google_ecommerce_leads,/services/law-firm-management-system,Law Firm Management System,SQL,Yes,Yes,No,0,Kathmandu,SME
DG3426,2026-06-04,google / cpc,Paid Search,google_ecommerce_leads,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Kathmandu,Professional Services
DG3427,2026-06-04,facebook / paid_social,Paid Social,fb_ecommerce_leads,/contact,General Website Inquiry,Working,No,No,No,0,Biratnagar,Retail Business
DG3428,2026-06-04,facebook / paid_social,Paid Social,fb_ecommerce_leads,/services/business-website,Business Website,Unqualified,No,No,No,0,Butwal,Startup
DG3429,2026-06-04,newsletter / email,Email,client_referral_nurture,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Lalitpur,Professional Services
DG3430,2026-06-04,newsletter / email,Email,client_referral_nurture,/services/ecommerce-store,Ecommerce Store,Unqualified,No,No,No,0,Kathmandu,Professional Services
DG3431,2026-06-04,(direct) / (none),Direct,direct_none,/,General Website Inquiry,Working,No,No,No,0,Birgunj,Startup
DG3432,2026-06-04,(direct) / (none),Direct,direct_none,/contact,General Website Inquiry,MQL,Yes,No,No,0,Butwal,Retail Business
DG3433,2026-06-04,(direct) / (none),Direct,direct_none,/services/business-website,Business Website,Working,No,No,No,0,Bhaktapur,Educational Institution
DG3434,2026-06-04,partner_sites / referral,Referral,agency_partner_backlinks,/services/ecommerce-store,Ecommerce Store,Customer,Yes,Yes,Yes,635.25,Birgunj,Educational Institution
DG3435,2026-06-05,google / organic,Organic Search,seo_service_pages,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Lalitpur,Educational Institution
DG3436,2026-06-05,google / organic,Organic Search,seo_service_pages,/blog/website-cost-nepal,Business Website,Working,No,No,No,0,Lalitpur,Educational Institution
DG3437,2026-06-05,google / organic,Organic Search,seo_service_pages,/services/school-management-system,School Management System,Working,No,No,No,0,Lalitpur,Educational Institution
DG3438,2026-06-05,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,MQL,Yes,No,No,0,Birgunj,Educational Institution
DG3439,2026-06-05,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,SQL,Yes,Yes,No,0,Biratnagar,Educational Institution
DG3440,2026-06-05,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Biratnagar,Retail Business
DG3441,2026-06-05,google / organic,Organic Search,seo_service_pages,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Butwal,SME
DG3442,2026-06-05,google / organic,Organic Search,seo_service_pages,/services/law-firm-management-system,Law Firm Management System,Working,No,No,No,0,Dharan,Professional Services
DG3443,2026-06-05,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Butwal,Retail Business
DG3444,2026-06-05,google / cpc,Paid Search,google_website_service_leads,/services/business-website,Business Website,MQL,Yes,No,No,0,Bhaktapur,SME
DG3445,2026-06-05,google / cpc,Paid Search,google_website_service_leads,/blog/website-cost-nepal,Business Website,Working,No,No,No,0,Bhaktapur,SME
DG3446,2026-06-05,google / cpc,Paid Search,google_website_service_leads,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Chitwan,Retail Business
DG3447,2026-06-05,facebook / paid_social,Paid Social,fb_ecommerce_leads,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Hetauda,Retail Business
DG3448,2026-06-05,facebook / paid_social,Paid Social,fb_ecommerce_leads,/services/business-website,Business Website,MQL,Yes,No,No,0,Kathmandu,Educational Institution
DG3449,2026-06-05,newsletter / email,Email,client_referral_nurture,/services/school-management-system,School Management System,SQL,Yes,Yes,No,0,Lalitpur,Professional Services
DG3450,2026-06-05,newsletter / email,Email,client_referral_nurture,/blog/website-cost-nepal,Business Website,MQL,Yes,No,No,0,Dharan,SME
DG3451,2026-06-05,newsletter / email,Email,client_referral_nurture,/services/business-website,Business Website,MQL,Yes,No,No,0,Pokhara,Professional Services
DG3452,2026-06-05,newsletter / email,Email,client_referral_nurture,/services/business-website,Business Website,MQL,Yes,No,No,0,Lalitpur,Professional Services
DG3453,2026-06-05,(direct) / (none),Direct,direct_none,/services/school-management-system,School Management System,Working,No,No,No,0,Bhaktapur,Educational Institution
DG3454,2026-06-05,(direct) / (none),Direct,direct_none,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Chitwan,SME
DG3455,2026-06-05,partner_sites / referral,Referral,directory_referrals,/services/law-firm-management-system,Law Firm Management System,Working,No,No,No,0,Chitwan,Startup
DG3456,2026-06-05,partner_sites / referral,Referral,directory_referrals,/services/ecommerce-store,Ecommerce Store,SQL,Yes,Yes,No,0,Pokhara,Retail Business
DG3457,2026-06-06,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,Working,No,No,No,0,Dharan,Startup
DG3458,2026-06-06,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,Unqualified,No,No,No,0,Bhaktapur,Startup
DG3459,2026-06-06,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,Working,No,No,No,0,Hetauda,Professional Services
DG3460,2026-06-06,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Chitwan,SME
DG3461,2026-06-06,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,MQL,Yes,No,No,0,Butwal,Educational Institution
DG3462,2026-06-06,google / organic,Organic Search,seo_service_pages,/services/school-management-system,School Management System,Working,No,No,No,0,Dharan,Educational Institution
DG3463,2026-06-06,google / cpc,Paid Search,google_ecommerce_leads,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Pokhara,Retail Business
DG3464,2026-06-06,google / cpc,Paid Search,google_ecommerce_leads,/services/school-management-system,School Management System,MQL,Yes,No,No,0,Chitwan,SME
DG3465,2026-06-06,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/contact,General Website Inquiry,Working,No,No,No,0,Butwal,SME
DG3466,2026-06-06,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/contact,General Website Inquiry,Working,No,No,No,0,Chitwan,Professional Services
DG3467,2026-06-06,newsletter / email,Email,client_referral_nurture,/contact,General Website Inquiry,MQL,Yes,No,No,0,Birgunj,Retail Business
DG3468,2026-06-06,(direct) / (none),Direct,direct_none,/,General Website Inquiry,Working,No,No,No,0,Butwal,Professional Services
DG3469,2026-06-06,partner_sites / referral,Referral,agency_partner_backlinks,/,General Website Inquiry,Working,No,No,No,0,Lalitpur,Startup
DG3470,2026-06-07,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,Working,No,No,No,0,Chitwan,SME
DG3471,2026-06-07,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,Unqualified,No,No,No,0,Chitwan,Educational Institution
DG3472,2026-06-07,google / organic,Organic Search,organic_non_brand,/,General Website Inquiry,Working,No,No,No,0,Biratnagar,Retail Business
DG3473,2026-06-07,google / organic,Organic Search,organic_non_brand,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Biratnagar,Retail Business
DG3474,2026-06-07,google / organic,Organic Search,organic_non_brand,/portfolio,Portfolio Follow-up,SQL,Yes,Yes,No,0,Biratnagar,Professional Services
DG3475,2026-06-07,google / cpc,Paid Search,google_website_service_leads,/,General Website Inquiry,Unqualified,No,No,No,0,Dharan,Startup
DG3476,2026-06-07,google / cpc,Paid Search,google_website_service_leads,/,General Website Inquiry,Working,No,No,No,0,Birgunj,Startup
DG3477,2026-06-07,google / cpc,Paid Search,google_website_service_leads,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Lalitpur,Educational Institution
DG3478,2026-06-07,facebook / paid_social,Paid Social,fb_business_website_awareness,/services/business-website,Business Website,Customer,Yes,Yes,Yes,613.96,Butwal,SME
DG3479,2026-06-07,facebook / paid_social,Paid Social,fb_business_website_awareness,/services/business-website,Business Website,Unqualified,No,No,No,0,Biratnagar,Startup
DG3480,2026-06-07,newsletter / email,Email,client_referral_nurture,/services/ecommerce-store,Ecommerce Store,SQL,Yes,Yes,No,0,Lalitpur,Professional Services
DG3481,2026-06-07,(direct) / (none),Direct,direct_none,/services/business-website,Business Website,SQL,Yes,Yes,No,0,Bhaktapur,Educational Institution
DG3482,2026-06-07,(direct) / (none),Direct,direct_none,/contact,General Website Inquiry,Working,No,No,No,0,Chitwan,Professional Services
DG3483,2026-06-07,partner_sites / referral,Referral,directory_referrals,/,General Website Inquiry,Working,No,No,No,0,Lalitpur,Educational Institution
DG3484,2026-06-08,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,MQL,Yes,No,No,0,Chitwan,SME
DG3485,2026-06-08,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,Working,No,No,No,0,Biratnagar,Educational Institution
DG3486,2026-06-08,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,SQL,Yes,Yes,No,0,Kathmandu,Professional Services
DG3487,2026-06-08,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,MQL,Yes,No,No,0,Chitwan,Retail Business
DG3488,2026-06-08,google / organic,Organic Search,seo_service_pages,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Lalitpur,Retail Business
DG3489,2026-06-08,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,SQL,Yes,Yes,No,0,Hetauda,Startup
DG3490,2026-06-08,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,SQL,Yes,Yes,No,0,Lalitpur,Educational Institution
DG3491,2026-06-08,google / organic,Organic Search,seo_service_pages,/blog/website-cost-nepal,Business Website,Working,No,No,No,0,Lalitpur,Professional Services
DG3492,2026-06-08,google / cpc,Paid Search,google_brand_leads,/services/business-website,Business Website,Working,No,No,No,0,Dharan,Educational Institution
DG3493,2026-06-08,google / cpc,Paid Search,google_brand_leads,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Chitwan,SME
DG3494,2026-06-08,google / cpc,Paid Search,google_brand_leads,/portfolio,Portfolio Follow-up,SQL,Yes,Yes,No,0,Bhaktapur,Retail Business
DG3495,2026-06-08,facebook / paid_social,Paid Social,fb_business_website_awareness,/,General Website Inquiry,Working,No,No,No,0,Chitwan,Startup
DG3496,2026-06-08,facebook / paid_social,Paid Social,fb_business_website_awareness,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Birgunj,SME
DG3497,2026-06-08,newsletter / email,Email,monthly_newsletter,/portfolio,Portfolio Follow-up,SQL,Yes,Yes,No,0,Lalitpur,Professional Services
DG3498,2026-06-08,(direct) / (none),Direct,direct_none,/,General Website Inquiry,Working,No,No,No,0,Butwal,Professional Services
DG3499,2026-06-08,(direct) / (none),Direct,direct_none,/services/school-management-system,School Management System,SQL,Yes,Yes,No,0,Bhaktapur,SME
DG3500,2026-06-08,partner_sites / referral,Referral,directory_referrals,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Butwal,Retail Business
DG3501,2026-06-09,google / organic,Organic Search,seo_service_pages,/services/school-management-system,School Management System,Working,No,No,No,0,Birgunj,SME
DG3502,2026-06-09,google / organic,Organic Search,seo_service_pages,/services/law-firm-management-system,Law Firm Management System,Working,No,No,No,0,Birgunj,SME
DG3503,2026-06-09,google / organic,Organic Search,seo_service_pages,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Butwal,SME
DG3504,2026-06-09,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,MQL,Yes,No,No,0,Pokhara,SME
DG3505,2026-06-09,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,Working,No,No,No,0,Hetauda,Educational Institution
DG3506,2026-06-09,google / organic,Organic Search,seo_service_pages,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Hetauda,Professional Services
DG3507,2026-06-09,google / organic,Organic Search,seo_service_pages,/services/school-management-system,School Management System,Working,No,No,No,0,Pokhara,Startup
DG3508,2026-06-09,google / organic,Organic Search,seo_service_pages,/portfolio,Portfolio Follow-up,MQL,Yes,No,No,0,Bhaktapur,Retail Business
DG3509,2026-06-09,google / cpc,Paid Search,google_brand_leads,/services/ecommerce-store,Ecommerce Store,SQL,Yes,Yes,No,0,Pokhara,SME
DG3510,2026-06-09,google / cpc,Paid Search,google_brand_leads,/blog/website-cost-nepal,Business Website,MQL,Yes,No,No,0,Kathmandu,Retail Business
DG3511,2026-06-09,google / cpc,Paid Search,google_brand_leads,/,General Website Inquiry,SQL,Yes,Yes,No,0,Biratnagar,Educational Institution
DG3512,2026-06-09,facebook / paid_social,Paid Social,fb_ecommerce_leads,/contact,General Website Inquiry,Working,No,No,No,0,Kathmandu,Startup
DG3513,2026-06-09,facebook / paid_social,Paid Social,fb_ecommerce_leads,/blog/website-cost-nepal,Business Website,MQL,Yes,No,No,0,Butwal,Startup
DG3514,2026-06-09,newsletter / email,Email,monthly_newsletter,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Birgunj,Startup
DG3515,2026-06-09,newsletter / email,Email,monthly_newsletter,/services/seo-digital-marketing,Digital Marketing,Unqualified,No,No,No,0,Dharan,Retail Business
DG3516,2026-06-09,(direct) / (none),Direct,direct_none,/services/business-website,Business Website,Unqualified,No,No,No,0,Birgunj,Retail Business
DG3517,2026-06-09,(direct) / (none),Direct,direct_none,/blog/website-cost-nepal,Business Website,Working,No,No,No,0,Hetauda,Professional Services
DG3518,2026-06-09,partner_sites / referral,Referral,directory_referrals,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Biratnagar,Startup
DG3519,2026-06-10,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,MQL,Yes,No,No,0,Birgunj,Retail Business
DG3520,2026-06-10,google / organic,Organic Search,seo_service_pages,/contact,General Website Inquiry,MQL,Yes,No,No,0,Bhaktapur,Retail Business
DG3521,2026-06-10,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Lalitpur,Retail Business
DG3522,2026-06-10,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Lalitpur,Educational Institution
DG3523,2026-06-10,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,Working,No,No,No,0,Dharan,Educational Institution
DG3524,2026-06-10,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,SQL,Yes,Yes,No,0,Kathmandu,SME
DG3525,2026-06-10,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,Working,No,No,No,0,Bhaktapur,Professional Services
DG3526,2026-06-10,google / cpc,Paid Search,google_brand_leads,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Hetauda,Retail Business
DG3527,2026-06-10,google / cpc,Paid Search,google_brand_leads,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Chitwan,SME
DG3528,2026-06-10,google / cpc,Paid Search,google_brand_leads,/contact,General Website Inquiry,MQL,Yes,No,No,0,Butwal,Professional Services
DG3529,2026-06-10,facebook / paid_social,Paid Social,fb_ecommerce_leads,/services/business-website,Business Website,Working,No,No,No,0,Chitwan,Professional Services
DG3530,2026-06-10,facebook / paid_social,Paid Social,fb_ecommerce_leads,/services/business-website,Business Website,Working,No,No,No,0,Butwal,Startup
DG3531,2026-06-10,newsletter / email,Email,client_referral_nurture,/,General Website Inquiry,Working,No,No,No,0,Pokhara,Retail Business
DG3532,2026-06-10,(direct) / (none),Direct,direct_none,/services/seo-digital-marketing,Digital Marketing,Unqualified,No,No,No,0,Biratnagar,Retail Business
DG3533,2026-06-10,(direct) / (none),Direct,direct_none,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Chitwan,Professional Services
DG3534,2026-06-10,partner_sites / referral,Referral,agency_partner_backlinks,/services/law-firm-management-system,Law Firm Management System,SQL,Yes,Yes,No,0,Butwal,Retail Business
DG3535,2026-06-11,google / organic,Organic Search,organic_non_brand,/services/seo-digital-marketing,Digital Marketing,SQL,Yes,Yes,No,0,Biratnagar,Retail Business
DG3536,2026-06-11,google / organic,Organic Search,organic_non_brand,/portfolio,Portfolio Follow-up,MQL,Yes,No,No,0,Bhaktapur,Educational Institution
DG3537,2026-06-11,google / organic,Organic Search,organic_non_brand,/,General Website Inquiry,Working,No,No,No,0,Biratnagar,SME
DG3538,2026-06-11,google / organic,Organic Search,organic_non_brand,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Chitwan,Educational Institution
DG3539,2026-06-11,google / organic,Organic Search,organic_non_brand,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Birgunj,Startup
DG3540,2026-06-11,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,MQL,Yes,No,No,0,Hetauda,Professional Services
DG3541,2026-06-11,google / cpc,Paid Search,google_website_service_leads,/services/business-website,Business Website,Working,No,No,No,0,Bhaktapur,Professional Services
DG3542,2026-06-11,google / cpc,Paid Search,google_website_service_leads,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Bhaktapur,Startup
DG3543,2026-06-11,google / cpc,Paid Search,google_website_service_leads,/services/law-firm-management-system,Law Firm Management System,MQL,Yes,No,No,0,Dharan,SME
DG3544,2026-06-11,google / cpc,Paid Search,google_website_service_leads,/contact,General Website Inquiry,MQL,Yes,No,No,0,Kathmandu,Professional Services
DG3545,2026-06-11,facebook / paid_social,Paid Social,fb_ecommerce_leads,/contact,General Website Inquiry,Working,No,No,No,0,Chitwan,Retail Business
DG3546,2026-06-11,facebook / paid_social,Paid Social,fb_ecommerce_leads,/contact,General Website Inquiry,MQL,Yes,No,No,0,Butwal,Retail Business
DG3547,2026-06-11,newsletter / email,Email,client_referral_nurture,/services/school-management-system,School Management System,Working,No,No,No,0,Biratnagar,Educational Institution
DG3548,2026-06-11,newsletter / email,Email,client_referral_nurture,/services/business-website,Business Website,Working,No,No,No,0,Butwal,Professional Services
DG3549,2026-06-11,(direct) / (none),Direct,direct_none,/services/law-firm-management-system,Law Firm Management System,MQL,Yes,No,No,0,Lalitpur,Retail Business
DG3550,2026-06-11,(direct) / (none),Direct,direct_none,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Kathmandu,Retail Business
DG3551,2026-06-11,partner_sites / referral,Referral,directory_referrals,/contact,General Website Inquiry,SQL,Yes,Yes,No,0,Hetauda,Retail Business
DG3552,2026-06-12,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,Working,No,No,No,0,Pokhara,Startup
DG3553,2026-06-12,google / organic,Organic Search,seo_service_pages,/contact,General Website Inquiry,Working,No,No,No,0,Bhaktapur,Retail Business
DG3554,2026-06-12,google / organic,Organic Search,seo_service_pages,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Hetauda,Professional Services
DG3555,2026-06-12,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,Working,No,No,No,0,Hetauda,Professional Services
DG3556,2026-06-12,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,Working,No,No,No,0,Birgunj,Professional Services
DG3557,2026-06-12,google / organic,Organic Search,seo_service_pages,/contact,General Website Inquiry,Unqualified,No,No,No,0,Kathmandu,Professional Services
DG3558,2026-06-12,google / organic,Organic Search,seo_service_pages,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Birgunj,SME
DG3559,2026-06-12,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,MQL,Yes,No,No,0,Kathmandu,Startup
DG3560,2026-06-12,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,Working,No,No,No,0,Hetauda,Professional Services
DG3561,2026-06-12,google / cpc,Paid Search,google_brand_leads,/contact,General Website Inquiry,Customer,Yes,Yes,Yes,828.87,Hetauda,Educational Institution
DG3562,2026-06-12,google / cpc,Paid Search,google_brand_leads,/portfolio,Portfolio Follow-up,MQL,Yes,No,No,0,Hetauda,SME
DG3563,2026-06-12,google / cpc,Paid Search,google_brand_leads,/contact,General Website Inquiry,Working,No,No,No,0,Bhaktapur,Professional Services
DG3564,2026-06-12,google / cpc,Paid Search,google_brand_leads,/services/school-management-system,School Management System,MQL,Yes,No,No,0,Dharan,Retail Business
DG3565,2026-06-12,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Pokhara,SME
DG3566,2026-06-12,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/contact,General Website Inquiry,Working,No,No,No,0,Lalitpur,Professional Services
DG3567,2026-06-12,newsletter / email,Email,monthly_newsletter,/contact,General Website Inquiry,Customer,Yes,Yes,Yes,637.82,Chitwan,Startup
DG3568,2026-06-12,(direct) / (none),Direct,direct_none,/services/ecommerce-store,Ecommerce Store,SQL,Yes,Yes,No,0,Lalitpur,Professional Services
DG3569,2026-06-12,(direct) / (none),Direct,direct_none,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Hetauda,Startup
DG3570,2026-06-12,partner_sites / referral,Referral,agency_partner_backlinks,/services/law-firm-management-system,Law Firm Management System,Unqualified,No,No,No,0,Pokhara,Startup
DG3571,2026-06-12,partner_sites / referral,Referral,agency_partner_backlinks,/portfolio,Portfolio Follow-up,Unqualified,No,No,No,0,Lalitpur,Educational Institution
DG3572,2026-06-13,google / organic,Organic Search,seo_service_pages,/blog/website-cost-nepal,Business Website,Working,No,No,No,0,Kathmandu,SME
DG3573,2026-06-13,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,MQL,Yes,No,No,0,Birgunj,Professional Services
DG3574,2026-06-13,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,MQL,Yes,No,No,0,Biratnagar,Startup
DG3575,2026-06-13,google / organic,Organic Search,seo_service_pages,/blog/website-cost-nepal,Business Website,Working,No,No,No,0,Chitwan,Startup
DG3576,2026-06-13,google / organic,Organic Search,seo_service_pages,/contact,General Website Inquiry,Working,No,No,No,0,Lalitpur,Educational Institution
DG3577,2026-06-13,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Butwal,Startup
DG3578,2026-06-13,google / organic,Organic Search,seo_service_pages,/portfolio,Portfolio Follow-up,SQL,Yes,Yes,No,0,Butwal,Educational Institution
DG3579,2026-06-13,google / cpc,Paid Search,google_brand_leads,/contact,General Website Inquiry,MQL,Yes,No,No,0,Butwal,Professional Services
DG3580,2026-06-13,google / cpc,Paid Search,google_brand_leads,/services/ecommerce-store,Ecommerce Store,SQL,Yes,Yes,No,0,Hetauda,Professional Services
DG3581,2026-06-13,google / cpc,Paid Search,google_brand_leads,/services/business-website,Business Website,MQL,Yes,No,No,0,Chitwan,SME
DG3582,2026-06-13,facebook / paid_social,Paid Social,fb_ecommerce_leads,/services/business-website,Business Website,Unqualified,No,No,No,0,Birgunj,Startup
DG3583,2026-06-13,facebook / paid_social,Paid Social,fb_ecommerce_leads,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Kathmandu,Professional Services
DG3584,2026-06-13,newsletter / email,Email,client_referral_nurture,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Dharan,Retail Business
DG3585,2026-06-13,(direct) / (none),Direct,direct_none,/services/business-website,Business Website,MQL,Yes,No,No,0,Bhaktapur,Educational Institution
DG3586,2026-06-14,google / organic,Organic Search,organic_non_brand,/contact,General Website Inquiry,Working,No,No,No,0,Pokhara,Startup
DG3587,2026-06-14,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,Customer,Yes,Yes,Yes,709.1,Hetauda,Startup
DG3588,2026-06-14,google / organic,Organic Search,organic_non_brand,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Hetauda,Startup
DG3589,2026-06-14,google / organic,Organic Search,organic_non_brand,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Kathmandu,Retail Business
DG3590,2026-06-14,google / organic,Organic Search,organic_non_brand,/portfolio,Portfolio Follow-up,MQL,Yes,No,No,0,Kathmandu,Retail Business
DG3591,2026-06-14,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,MQL,Yes,No,No,0,Chitwan,Professional Services
DG3592,2026-06-14,google / cpc,Paid Search,google_brand_leads,/services/school-management-system,School Management System,MQL,Yes,No,No,0,Bhaktapur,Retail Business
DG3593,2026-06-14,google / cpc,Paid Search,google_brand_leads,/portfolio,Portfolio Follow-up,Unqualified,No,No,No,0,Lalitpur,Startup
DG3594,2026-06-14,google / cpc,Paid Search,google_brand_leads,/,General Website Inquiry,Unqualified,No,No,No,0,Dharan,Retail Business
DG3595,2026-06-14,facebook / paid_social,Paid Social,fb_business_website_awareness,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Birgunj,Retail Business
DG3596,2026-06-14,facebook / paid_social,Paid Social,fb_business_website_awareness,/blog/website-cost-nepal,Business Website,MQL,Yes,No,No,0,Chitwan,SME
DG3597,2026-06-14,newsletter / email,Email,client_referral_nurture,/services/business-website,Business Website,Working,No,No,No,0,Hetauda,Startup
DG3598,2026-06-14,newsletter / email,Email,client_referral_nurture,/portfolio,Portfolio Follow-up,MQL,Yes,No,No,0,Kathmandu,SME
DG3599,2026-06-14,(direct) / (none),Direct,direct_none,/services/ecommerce-store,Ecommerce Store,Unqualified,No,No,No,0,Biratnagar,Retail Business
DG3600,2026-06-14,partner_sites / referral,Referral,agency_partner_backlinks,/,General Website Inquiry,Working,No,No,No,0,Birgunj,Educational Institution
DG3601,2026-06-15,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,Working,No,No,No,0,Hetauda,Professional Services
DG3602,2026-06-15,google / organic,Organic Search,seo_service_pages,/about,General Website Inquiry,Working,No,No,No,0,Bhaktapur,Startup
DG3603,2026-06-15,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,Working,No,No,No,0,Pokhara,Startup
DG3604,2026-06-15,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,Unqualified,No,No,No,0,Biratnagar,SME
DG3605,2026-06-15,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,Working,No,No,No,0,Hetauda,Retail Business
DG3606,2026-06-15,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,Working,No,No,No,0,Birgunj,Startup
DG3607,2026-06-15,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,MQL,Yes,No,No,0,Butwal,Startup
DG3608,2026-06-15,google / cpc,Paid Search,google_website_service_leads,/services/ecommerce-store,Ecommerce Store,SQL,Yes,Yes,No,0,Kathmandu,Startup
DG3609,2026-06-15,google / cpc,Paid Search,google_website_service_leads,/services/business-website,Business Website,Unqualified,No,No,No,0,Butwal,Retail Business
DG3610,2026-06-15,google / cpc,Paid Search,google_website_service_leads,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Bhaktapur,Educational Institution
DG3611,2026-06-15,google / cpc,Paid Search,google_website_service_leads,/services/business-website,Business Website,Working,No,No,No,0,Dharan,Retail Business
DG3612,2026-06-15,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/,General Website Inquiry,Working,No,No,No,0,Birgunj,Startup
