Date,Month,Channel,Sessions,Users,Engaged Sessions,Engagement Rate,Key Events,Website Key Event CVR,CRM Leads,Lead Rate,MQLs,MQL Rate,SQLs,Customers,Lead-to-Customer Rate,Estimated Revenue,Cost,CPA,Revenue per Session,ROAS,Insight Tag
2026-03-26,2026-03,Direct,57,47,35,0.614,1,0.0175,2,0.0351,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-26,2026-03,Email,23,17,18,0.7826,1,0.0435,2,0.087,1,0.5,0,0,0.0,0.0,2.29,1.15,0.0,0.0,"Small volume, high intent"
2026-03-26,2026-03,Organic Search,208,166,123,0.5913,10,0.0481,7,0.0337,4,0.5714,1,0,0.0,0.0,37.65,5.38,0.0,0.0,SEO engagement strength
2026-03-26,2026-03,Paid Search,83,67,48,0.5783,4,0.0482,4,0.0482,2,0.5,2,0,0.0,0.0,95.93,23.98,0.0,0.0,Strong conversion candidate
2026-03-26,2026-03,Paid Social,99,82,46,0.4646,4,0.0404,2,0.0202,0,0.0,0,0,0.0,0.0,39.93,19.96,0.0,0.0,"High traffic, low lead efficiency"
2026-03-26,2026-03,Referral,28,22,16,0.5714,0,0.0,1,0.0357,1,1.0,0,0,0.0,0.0,1.45,1.45,0.0,0.0,Baseline
2026-03-27,2026-03,Direct,59,44,34,0.5763,2,0.0339,2,0.0339,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-27,2026-03,Email,22,18,16,0.7273,1,0.0455,2,0.0909,1,0.5,1,0,0.0,0.0,1.98,0.99,0.0,0.0,"Small volume, high intent"
2026-03-27,2026-03,Organic Search,192,139,119,0.6198,6,0.0312,7,0.0365,3,0.4286,1,0,0.0,0.0,35.65,5.09,0.0,0.0,SEO engagement strength
2026-03-27,2026-03,Paid Search,70,51,42,0.6,5,0.0714,3,0.0429,1,0.3333,0,0,0.0,0.0,86.8,28.93,0.0,0.0,Baseline
2026-03-27,2026-03,Paid Social,98,82,43,0.4388,5,0.051,3,0.0306,0,0.0,0,0,0.0,0.0,41.45,13.82,0.0,0.0,Baseline
2026-03-27,2026-03,Referral,28,22,18,0.6429,1,0.0357,1,0.0357,1,1.0,0,0,0.0,0.0,1.45,1.45,0.0,0.0,Baseline
2026-03-28,2026-03,Direct,38,27,23,0.6053,1,0.0263,1,0.0263,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-28,2026-03,Email,19,15,14,0.7368,1,0.0526,2,0.1053,1,0.5,0,0,0.0,0.0,1.64,0.82,0.0,0.0,"Small volume, high intent"
2026-03-28,2026-03,Organic Search,148,119,90,0.6081,4,0.027,5,0.0338,3,0.6,0,0,0.0,0.0,29.0,5.8,0.0,0.0,SEO engagement strength
2026-03-28,2026-03,Paid Search,55,41,34,0.6182,2,0.0364,3,0.0545,1,0.3333,0,0,0.0,0.0,68.04,22.68,0.0,0.0,Baseline
2026-03-28,2026-03,Paid Social,75,62,41,0.5467,2,0.0267,1,0.0133,0,0.0,0,0,0.0,0.0,30.18,30.18,0.0,0.0,"High traffic, low lead efficiency"
2026-03-28,2026-03,Referral,28,22,14,0.5,1,0.0357,1,0.0357,0,0.0,0,0,0.0,0.0,1.31,1.31,0.0,0.0,Baseline
2026-03-29,2026-03,Direct,40,33,22,0.55,1,0.025,1,0.025,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-29,2026-03,Email,15,10,10,0.6667,1,0.0667,1,0.0667,1,1.0,0,0,0.0,0.0,1.43,1.43,0.0,0.0,Baseline
2026-03-29,2026-03,Organic Search,163,122,106,0.6503,8,0.0491,6,0.0368,3,0.5,0,0,0.0,0.0,32.72,5.45,0.0,0.0,SEO engagement strength
2026-03-29,2026-03,Paid Search,51,39,29,0.5686,2,0.0392,3,0.0588,1,0.3333,0,0,0.0,0.0,54.07,18.02,0.0,0.0,Baseline
2026-03-29,2026-03,Paid Social,69,50,35,0.5072,2,0.029,2,0.029,0,0.0,0,0,0.0,0.0,26.93,13.46,0.0,0.0,Baseline
2026-03-29,2026-03,Referral,25,20,15,0.6,0,0.0,1,0.04,1,1.0,1,0,0.0,0.0,1.38,1.38,0.0,0.0,Baseline
2026-03-30,2026-03,Direct,52,44,28,0.5385,1,0.0192,2,0.0385,2,1.0,1,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-30,2026-03,Email,22,19,14,0.6364,1,0.0455,1,0.0455,1,1.0,1,0,0.0,0.0,2.21,2.21,0.0,0.0,Baseline
2026-03-30,2026-03,Organic Search,164,126,110,0.6707,3,0.0183,6,0.0366,2,0.3333,0,0,0.0,0.0,27.06,4.51,0.0,0.0,SEO engagement strength
2026-03-30,2026-03,Paid Search,87,74,59,0.6782,5,0.0575,4,0.046,3,0.75,0,0,0.0,0.0,96.87,24.22,0.0,0.0,Strong conversion candidate
2026-03-30,2026-03,Paid Social,108,94,43,0.3981,2,0.0185,3,0.0278,0,0.0,0,0,0.0,0.0,49.39,16.46,0.0,0.0,Baseline
2026-03-30,2026-03,Referral,38,31,26,0.6842,1,0.0263,1,0.0263,0,0.0,0,0,0.0,0.0,1.73,1.73,0.0,0.0,Baseline
2026-03-31,2026-03,Direct,53,46,29,0.5472,2,0.0377,2,0.0377,1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-03-31,2026-03,Email,21,18,15,0.7143,1,0.0476,1,0.0476,1,1.0,1,1,1.0,435.14,1.98,1.98,20.721,219.77,Baseline
2026-03-31,2026-03,Organic Search,235,200,176,0.7489,10,0.0426,8,0.034,3,0.375,0,0,0.0,0.0,44.39,5.55,0.0,0.0,SEO engagement strength
2026-03-31,2026-03,Paid Search,89,75,54,0.6067,6,0.0674,4,0.0449,2,0.5,0,0,0.0,0.0,113.07,28.27,0.0,0.0,Strong conversion candidate
2026-03-31,2026-03,Paid Social,106,85,52,0.4906,1,0.0094,3,0.0283,1,0.3333,1,1,0.3333,689.93,46.1,15.37,6.5088,14.97,Baseline
2026-03-31,2026-03,Referral,39,34,24,0.6154,2,0.0513,1,0.0256,0,0.0,0,0,0.0,0.0,1.85,1.85,0.0,0.0,Baseline
2026-04-01,2026-04,Direct,54,44,27,0.5,2,0.037,2,0.037,1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-01,2026-04,Email,24,20,18,0.75,1,0.0417,2,0.0833,2,1.0,1,0,0.0,0.0,2.06,1.03,0.0,0.0,"Small volume, high intent"
2026-04-01,2026-04,Organic Search,201,160,129,0.6418,8,0.0398,7,0.0348,3,0.4286,2,0,0.0,0.0,40.46,5.78,0.0,0.0,SEO engagement strength
2026-04-01,2026-04,Paid Search,111,92,77,0.6937,5,0.045,6,0.0541,4,0.6667,2,1,0.1667,864.75,118.81,19.8,7.7905,7.28,Strong conversion candidate
2026-04-01,2026-04,Paid Social,80,58,38,0.475,2,0.025,2,0.025,1,0.5,0,0,0.0,0.0,30.71,15.36,0.0,0.0,"High traffic, low lead efficiency"
2026-04-01,2026-04,Referral,29,23,17,0.5862,0,0.0,1,0.0345,0,0.0,0,0,0.0,0.0,1.48,1.48,0.0,0.0,Baseline
2026-04-02,2026-04,Direct,65,51,34,0.5231,2,0.0308,2,0.0308,1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-02,2026-04,Email,28,20,21,0.75,1,0.0357,1,0.0357,0,0.0,0,0,0.0,0.0,2.39,2.39,0.0,0.0,Baseline
2026-04-02,2026-04,Organic Search,202,171,137,0.6782,5,0.0248,7,0.0347,4,0.5714,1,0,0.0,0.0,39.52,5.65,0.0,0.0,SEO engagement strength
2026-04-02,2026-04,Paid Search,106,78,68,0.6415,5,0.0472,5,0.0472,4,0.8,1,0,0.0,0.0,135.45,27.09,0.0,0.0,Strong conversion candidate
2026-04-02,2026-04,Paid Social,97,75,53,0.5464,2,0.0206,2,0.0206,0,0.0,0,0,0.0,0.0,41.11,20.55,0.0,0.0,"High traffic, low lead efficiency"
2026-04-02,2026-04,Referral,39,31,23,0.5897,1,0.0256,1,0.0256,1,1.0,1,0,0.0,0.0,2.04,2.04,0.0,0.0,Baseline
2026-04-03,2026-04,Direct,57,43,32,0.5614,2,0.0351,2,0.0351,2,1.0,2,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-03,2026-04,Email,18,13,11,0.6111,1,0.0556,1,0.0556,1,1.0,0,0,0.0,0.0,1.54,1.54,0.0,0.0,Baseline
2026-04-03,2026-04,Organic Search,207,155,132,0.6377,9,0.0435,7,0.0338,3,0.4286,1,0,0.0,0.0,34.87,4.98,0.0,0.0,SEO engagement strength
2026-04-03,2026-04,Paid Search,88,73,54,0.6136,5,0.0568,5,0.0568,2,0.4,1,0,0.0,0.0,110.12,22.02,0.0,0.0,Strong conversion candidate
2026-04-03,2026-04,Paid Social,100,74,55,0.55,1,0.01,2,0.02,0,0.0,0,0,0.0,0.0,45.65,22.82,0.0,0.0,"High traffic, low lead efficiency"
2026-04-03,2026-04,Referral,37,31,24,0.6486,1,0.027,1,0.027,1,1.0,1,1,1.0,806.74,1.97,1.97,21.8038,409.51,Baseline
2026-04-04,2026-04,Direct,47,37,24,0.5106,1,0.0213,2,0.0426,1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-04,2026-04,Email,20,16,14,0.7,1,0.05,1,0.05,0,0.0,0,0,0.0,0.0,1.87,1.87,0.0,0.0,Baseline
2026-04-04,2026-04,Organic Search,128,104,93,0.7266,4,0.0312,4,0.0312,1,0.25,1,0,0.0,0.0,23.47,5.87,0.0,0.0,SEO engagement strength
2026-04-04,2026-04,Paid Search,65,46,35,0.5385,4,0.0615,4,0.0615,2,0.5,1,0,0.0,0.0,79.13,19.78,0.0,0.0,Strong conversion candidate
2026-04-04,2026-04,Paid Social,75,65,39,0.52,1,0.0133,2,0.0267,2,1.0,1,0,0.0,0.0,33.95,16.98,0.0,0.0,"High traffic, low lead efficiency"
2026-04-04,2026-04,Referral,22,15,14,0.6364,0,0.0,0,0.0,0,0,0,0,0,0,1.23,,0.0,0.0,Baseline
2026-04-05,2026-04,Direct,37,28,20,0.5405,0,0.0,1,0.027,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-05,2026-04,Email,57,44,37,0.6491,8,0.1404,3,0.0526,2,0.6667,0,0,0.0,0.0,5.17,1.72,0.0,0.0,"Small volume, high intent"
2026-04-05,2026-04,Organic Search,148,121,93,0.6284,7,0.0473,5,0.0338,2,0.4,1,0,0.0,0.0,24.25,4.85,0.0,0.0,SEO engagement strength
2026-04-05,2026-04,Paid Search,74,53,44,0.5946,4,0.0541,4,0.0541,1,0.25,0,0,0.0,0.0,80.78,20.2,0.0,0.0,Strong conversion candidate
2026-04-05,2026-04,Paid Social,68,55,30,0.4412,1,0.0147,2,0.0294,1,0.5,1,0,0.0,0.0,29.1,14.55,0.0,0.0,Baseline
2026-04-05,2026-04,Referral,23,18,13,0.5652,1,0.0435,1,0.0435,0,0.0,0,0,0.0,0.0,1.2,1.2,0.0,0.0,Baseline
2026-04-06,2026-04,Direct,53,40,35,0.6604,2,0.0377,1,0.0189,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-06,2026-04,Email,24,18,18,0.75,2,0.0833,2,0.0833,2,1.0,0,0,0.0,0.0,2.2,1.1,0.0,0.0,"Small volume, high intent"
2026-04-06,2026-04,Organic Search,220,187,120,0.5455,13,0.0591,8,0.0364,6,0.75,0,0,0.0,0.0,40.36,5.04,0.0,0.0,SEO engagement strength
2026-04-06,2026-04,Paid Search,101,81,61,0.604,6,0.0594,5,0.0495,3,0.6,0,0,0.0,0.0,127.38,25.48,0.0,0.0,Strong conversion candidate
2026-04-06,2026-04,Paid Social,102,89,56,0.549,2,0.0196,2,0.0196,0,0.0,0,0,0.0,0.0,42.59,21.3,0.0,0.0,"High traffic, low lead efficiency"
2026-04-06,2026-04,Referral,36,31,21,0.5833,1,0.0278,2,0.0556,0,0.0,0,0,0.0,0.0,1.8,0.9,0.0,0.0,Baseline
2026-04-07,2026-04,Direct,47,39,27,0.5745,1,0.0213,1,0.0213,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-07,2026-04,Email,26,20,18,0.6923,1,0.0385,2,0.0769,1,0.5,0,0,0.0,0.0,2.4,1.2,0.0,0.0,"Small volume, high intent"
2026-04-07,2026-04,Organic Search,196,169,126,0.6429,8,0.0408,7,0.0357,1,0.1429,1,0,0.0,0.0,39.49,5.64,0.0,0.0,SEO engagement strength
2026-04-07,2026-04,Paid Search,76,58,45,0.5921,4,0.0526,3,0.0395,2,0.6667,1,1,0.3333,418.33,82.29,27.43,5.5043,5.08,Baseline
2026-04-07,2026-04,Paid Social,90,76,35,0.3889,2,0.0222,2,0.0222,0,0.0,0,0,0.0,0.0,36.07,18.04,0.0,0.0,"High traffic, low lead efficiency"
2026-04-07,2026-04,Referral,33,26,20,0.6061,0,0.0,1,0.0303,1,1.0,1,1,1.0,626.27,1.73,1.73,18.9779,362.01,Baseline
2026-04-08,2026-04,Direct,62,50,32,0.5161,2,0.0323,2,0.0323,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-08,2026-04,Email,25,20,20,0.8,1,0.04,1,0.04,1,1.0,0,0,0.0,0.0,2.38,2.38,0.0,0.0,Baseline
2026-04-08,2026-04,Organic Search,227,184,167,0.7357,9,0.0396,8,0.0352,3,0.375,0,0,0.0,0.0,43.5,5.44,0.0,0.0,SEO engagement strength
2026-04-08,2026-04,Paid Search,112,94,60,0.5357,8,0.0714,5,0.0446,2,0.4,0,0,0.0,0.0,131.72,26.34,0.0,0.0,Strong conversion candidate
2026-04-08,2026-04,Paid Social,96,72,43,0.4479,5,0.0521,2,0.0208,0,0.0,0,0,0.0,0.0,43.34,21.67,0.0,0.0,"High traffic, low lead efficiency"
2026-04-08,2026-04,Referral,29,23,19,0.6552,1,0.0345,1,0.0345,0,0.0,0,0,0.0,0.0,1.48,1.48,0.0,0.0,Baseline
2026-04-09,2026-04,Direct,58,48,35,0.6034,3,0.0517,3,0.0517,1,0.3333,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-09,2026-04,Email,23,19,15,0.6522,1,0.0435,2,0.087,2,1.0,1,0,0.0,0.0,2.17,1.08,0.0,0.0,"Small volume, high intent"
2026-04-09,2026-04,Organic Search,234,169,142,0.6068,13,0.0556,8,0.0342,3,0.375,0,0,0.0,0.0,38.23,4.78,0.0,0.0,SEO engagement strength
2026-04-09,2026-04,Paid Search,101,80,52,0.5149,6,0.0594,5,0.0495,2,0.4,1,0,0.0,0.0,120.83,24.17,0.0,0.0,Strong conversion candidate
2026-04-09,2026-04,Paid Social,94,68,42,0.4468,1,0.0106,3,0.0319,1,0.3333,1,0,0.0,0.0,38.05,12.68,0.0,0.0,Baseline
2026-04-09,2026-04,Referral,28,24,19,0.6786,1,0.0357,1,0.0357,1,1.0,0,0,0.0,0.0,1.53,1.53,0.0,0.0,Baseline
2026-04-10,2026-04,Direct,63,48,36,0.5714,2,0.0317,2,0.0317,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-10,2026-04,Email,26,22,19,0.7308,1,0.0385,1,0.0385,0,0.0,0,0,0.0,0.0,2.2,2.2,0.0,0.0,Baseline
2026-04-10,2026-04,Organic Search,242,204,169,0.6983,13,0.0537,8,0.0331,2,0.25,0,0,0.0,0.0,47.43,5.93,0.0,0.0,SEO engagement strength
2026-04-10,2026-04,Paid Search,108,87,67,0.6204,6,0.0556,6,0.0556,1,0.1667,0,0,0.0,0.0,128.14,21.36,0.0,0.0,Strong conversion candidate
2026-04-10,2026-04,Paid Social,104,89,58,0.5577,4,0.0385,3,0.0288,2,0.6667,0,0,0.0,0.0,44.79,14.93,0.0,0.0,Baseline
2026-04-10,2026-04,Referral,27,21,17,0.6296,1,0.037,1,0.037,0,0.0,0,0,0.0,0.0,1.22,1.22,0.0,0.0,Baseline
2026-04-11,2026-04,Direct,52,41,29,0.5577,2,0.0385,1,0.0192,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-11,2026-04,Email,14,11,10,0.7143,1,0.0714,1,0.0714,1,1.0,1,0,0.0,0.0,1.14,1.14,0.0,0.0,Baseline
2026-04-11,2026-04,Organic Search,155,112,105,0.6774,9,0.0581,7,0.0452,1,0.1429,1,0,0.0,0.0,27.51,3.93,0.0,0.0,SEO engagement strength
2026-04-11,2026-04,Paid Search,74,58,41,0.5541,4,0.0541,4,0.0541,0,0.0,0,0,0.0,0.0,78.22,19.55,0.0,0.0,Strong conversion candidate
2026-04-11,2026-04,Paid Social,61,47,28,0.459,2,0.0328,1,0.0164,0,0.0,0,0,0.0,0.0,26.38,26.38,0.0,0.0,Baseline
2026-04-11,2026-04,Referral,30,24,18,0.6,1,0.0333,1,0.0333,0,0.0,0,0,0.0,0.0,1.51,1.51,0.0,0.0,Baseline
2026-04-12,2026-04,Direct,37,28,22,0.5946,1,0.027,1,0.027,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-12,2026-04,Email,20,17,16,0.8,1,0.05,1,0.05,0,0.0,0,0,0.0,0.0,1.87,1.87,0.0,0.0,Baseline
2026-04-12,2026-04,Organic Search,130,102,89,0.6846,4,0.0308,4,0.0308,1,0.25,1,0,0.0,0.0,23.58,5.89,0.0,0.0,SEO engagement strength
2026-04-12,2026-04,Paid Search,67,54,42,0.6269,2,0.0299,3,0.0448,1,0.3333,0,0,0.0,0.0,82.76,27.59,0.0,0.0,Baseline
2026-04-12,2026-04,Paid Social,64,54,32,0.5,1,0.0156,1,0.0156,0,0.0,0,0,0.0,0.0,26.54,26.54,0.0,0.0,Baseline
2026-04-12,2026-04,Referral,29,22,18,0.6207,1,0.0345,1,0.0345,0,0.0,0,0,0.0,0.0,1.37,1.37,0.0,0.0,Baseline
2026-04-13,2026-04,Direct,55,45,32,0.5818,3,0.0545,1,0.0182,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-13,2026-04,Email,24,20,19,0.7917,1,0.0417,2,0.0833,1,0.5,0,0,0.0,0.0,1.95,0.97,0.0,0.0,"Small volume, high intent"
2026-04-13,2026-04,Organic Search,204,177,113,0.5539,5,0.0245,7,0.0343,4,0.5714,0,0,0.0,0.0,38.84,5.55,0.0,0.0,SEO engagement strength
2026-04-13,2026-04,Paid Search,79,59,48,0.6076,5,0.0633,4,0.0506,2,0.5,1,0,0.0,0.0,91.87,22.97,0.0,0.0,Strong conversion candidate
2026-04-13,2026-04,Paid Social,100,79,51,0.51,1,0.01,3,0.03,1,0.3333,0,0,0.0,0.0,43.85,14.62,0.0,0.0,Baseline
2026-04-13,2026-04,Referral,35,27,21,0.6,1,0.0286,2,0.0571,1,0.5,1,0,0.0,0.0,1.6,0.8,0.0,0.0,Baseline
2026-04-14,2026-04,Direct,56,45,31,0.5536,2,0.0357,1,0.0179,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-14,2026-04,Email,22,19,16,0.7273,1,0.0455,2,0.0909,1,0.5,0,0,0.0,0.0,1.92,0.96,0.0,0.0,"Small volume, high intent"
2026-04-14,2026-04,Organic Search,224,181,144,0.6429,9,0.0402,8,0.0357,5,0.625,2,0,0.0,0.0,36.69,4.59,0.0,0.0,SEO engagement strength
2026-04-14,2026-04,Paid Search,88,69,51,0.5795,4,0.0455,5,0.0568,3,0.6,1,0,0.0,0.0,101.61,20.32,0.0,0.0,Strong conversion candidate
2026-04-14,2026-04,Paid Social,93,75,39,0.4194,3,0.0323,3,0.0323,1,0.3333,0,0,0.0,0.0,39.03,13.01,0.0,0.0,Baseline
2026-04-14,2026-04,Referral,39,30,24,0.6154,2,0.0513,1,0.0256,1,1.0,0,0,0.0,0.0,1.79,1.79,0.0,0.0,Baseline
2026-04-15,2026-04,Direct,72,53,43,0.5972,4,0.0556,3,0.0417,2,0.6667,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-15,2026-04,Email,28,23,20,0.7143,2,0.0714,3,0.1071,2,0.6667,0,0,0.0,0.0,2.73,0.91,0.0,0.0,"Small volume, high intent"
2026-04-15,2026-04,Organic Search,190,155,123,0.6474,11,0.0579,8,0.0421,3,0.375,1,0,0.0,0.0,35.12,4.39,0.0,0.0,SEO engagement strength
2026-04-15,2026-04,Paid Search,82,61,45,0.5488,5,0.061,4,0.0488,1,0.25,0,0,0.0,0.0,87.72,21.93,0.0,0.0,Strong conversion candidate
2026-04-15,2026-04,Paid Social,86,73,42,0.4884,4,0.0465,3,0.0349,1,0.3333,0,0,0.0,0.0,36.82,12.27,0.0,0.0,Baseline
2026-04-15,2026-04,Referral,29,22,18,0.6207,1,0.0345,1,0.0345,1,1.0,0,0,0.0,0.0,1.54,1.54,0.0,0.0,Baseline
2026-04-16,2026-04,Direct,55,43,30,0.5455,2,0.0364,1,0.0182,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-16,2026-04,Email,23,20,18,0.7826,1,0.0435,1,0.0435,1,1.0,0,0,0.0,0.0,2.15,2.15,0.0,0.0,Baseline
2026-04-16,2026-04,Organic Search,218,161,136,0.6239,6,0.0275,7,0.0321,5,0.7143,2,0,0.0,0.0,42.22,6.03,0.0,0.0,SEO engagement strength
2026-04-16,2026-04,Paid Search,85,67,48,0.5647,6,0.0706,5,0.0588,3,0.6,2,0,0.0,0.0,103.87,20.77,0.0,0.0,Strong conversion candidate
2026-04-16,2026-04,Paid Social,107,90,50,0.4673,2,0.0187,2,0.0187,2,1.0,0,0,0.0,0.0,49.33,24.66,0.0,0.0,"High traffic, low lead efficiency"
2026-04-16,2026-04,Referral,36,26,20,0.5556,0,0.0,1,0.0278,0,0.0,0,0,0.0,0.0,1.85,1.85,0.0,0.0,Baseline
2026-04-17,2026-04,Direct,61,47,31,0.5082,1,0.0164,2,0.0328,2,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-17,2026-04,Email,27,22,20,0.7407,2,0.0741,2,0.0741,0,0.0,0,0,0.0,0.0,2.44,1.22,0.0,0.0,"Small volume, high intent"
2026-04-17,2026-04,Organic Search,245,202,161,0.6571,11,0.0449,8,0.0327,3,0.375,0,0,0.0,0.0,49.37,6.17,0.0,0.0,SEO engagement strength
2026-04-17,2026-04,Paid Search,110,94,77,0.7,7,0.0636,6,0.0545,5,0.8333,2,0,0.0,0.0,114.47,19.08,0.0,0.0,Strong conversion candidate
2026-04-17,2026-04,Paid Social,73,54,36,0.4932,1,0.0137,1,0.0137,0,0.0,0,0,0.0,0.0,30.52,30.52,0.0,0.0,"High traffic, low lead efficiency"
2026-04-17,2026-04,Referral,29,22,18,0.6207,1,0.0345,1,0.0345,1,1.0,1,0,0.0,0.0,1.49,1.49,0.0,0.0,Baseline
2026-04-18,2026-04,Direct,54,45,25,0.463,3,0.0556,3,0.0556,2,0.6667,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-18,2026-04,Email,21,15,17,0.8095,1,0.0476,2,0.0952,1,0.5,0,0,0.0,0.0,1.77,0.89,0.0,0.0,"Small volume, high intent"
2026-04-18,2026-04,Organic Search,188,143,138,0.734,6,0.0319,7,0.0372,2,0.2857,0,0,0.0,0.0,35.49,5.07,0.0,0.0,SEO engagement strength
2026-04-18,2026-04,Paid Search,85,64,56,0.6588,5,0.0588,4,0.0471,3,0.75,1,0,0.0,0.0,101.49,25.37,0.0,0.0,Strong conversion candidate
2026-04-18,2026-04,Paid Social,66,48,31,0.4697,2,0.0303,2,0.0303,2,1.0,0,0,0.0,0.0,30.96,15.48,0.0,0.0,Baseline
2026-04-18,2026-04,Referral,29,20,17,0.5862,0,0.0,1,0.0345,0,0.0,0,0,0.0,0.0,1.42,1.42,0.0,0.0,Baseline
2026-04-19,2026-04,Direct,39,29,21,0.5385,1,0.0256,1,0.0256,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-19,2026-04,Email,20,16,14,0.7,1,0.05,1,0.05,0,0.0,0,0,0.0,0.0,1.91,1.91,0.0,0.0,Baseline
2026-04-19,2026-04,Organic Search,157,127,95,0.6051,7,0.0446,5,0.0318,4,0.8,3,0,0.0,0.0,30.89,6.18,0.0,0.0,SEO engagement strength
2026-04-19,2026-04,Paid Search,77,66,46,0.5974,3,0.039,4,0.0519,2,0.5,1,1,0.25,574.37,95.02,23.75,7.4594,6.04,Strong conversion candidate
2026-04-19,2026-04,Paid Social,64,53,30,0.4688,1,0.0156,2,0.0312,1,0.5,0,0,0.0,0.0,29.6,14.8,0.0,0.0,Baseline
2026-04-19,2026-04,Referral,26,22,16,0.6154,1,0.0385,1,0.0385,0,0.0,0,0,0.0,0.0,1.28,1.28,0.0,0.0,Baseline
2026-04-20,2026-04,Direct,48,42,26,0.5417,1,0.0208,2,0.0417,1,0.5,1,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-20,2026-04,Email,75,59,50,0.6667,8,0.1067,5,0.0667,4,0.8,0,0,0.0,0.0,6.75,1.35,0.0,0.0,"Small volume, high intent"
2026-04-20,2026-04,Organic Search,177,144,134,0.7571,8,0.0452,7,0.0395,3,0.4286,0,0,0.0,0.0,35.54,5.08,0.0,0.0,SEO engagement strength
2026-04-20,2026-04,Paid Search,99,73,56,0.5657,6,0.0606,5,0.0505,5,1.0,1,1,0.2,772.26,126.11,25.22,7.8006,6.12,Strong conversion candidate
2026-04-20,2026-04,Paid Social,93,80,52,0.5591,1,0.0108,2,0.0215,1,0.5,0,0,0.0,0.0,36.86,18.43,0.0,0.0,"High traffic, low lead efficiency"
2026-04-20,2026-04,Referral,39,33,25,0.641,1,0.0256,2,0.0513,1,0.5,1,0,0.0,0.0,1.97,0.98,0.0,0.0,Baseline
2026-04-21,2026-04,Direct,61,52,35,0.5738,0,0.0,2,0.0328,1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-21,2026-04,Email,27,21,21,0.7778,2,0.0741,1,0.037,1,1.0,1,0,0.0,0.0,2.71,2.71,0.0,0.0,Baseline
2026-04-21,2026-04,Organic Search,195,145,133,0.6821,9,0.0462,7,0.0359,2,0.2857,1,1,0.1429,642.97,37.1,5.3,3.2973,17.33,SEO engagement strength
2026-04-21,2026-04,Paid Search,109,86,67,0.6147,3,0.0275,6,0.055,4,0.6667,1,0,0.0,0.0,136.47,22.75,0.0,0.0,Strong conversion candidate
2026-04-21,2026-04,Paid Social,88,70,39,0.4432,4,0.0455,3,0.0341,0,0.0,0,0,0.0,0.0,41.03,13.68,0.0,0.0,Baseline
2026-04-21,2026-04,Referral,33,27,20,0.6061,1,0.0303,1,0.0303,0,0.0,0,0,0.0,0.0,1.75,1.75,0.0,0.0,Baseline
2026-04-22,2026-04,Direct,68,53,35,0.5147,3,0.0441,2,0.0294,1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,,Baseline
2026-04-22,2026-04,Email,19,14,13,0.6842,1,0.0526,1,0.0526,0,0.0,0,0,0.0,0.0,1.68,1.68,0.0,0.0,Baseline
2026-04-22,2026-04,Organic Search,179,135,111,0.6201,5,0.0279,6,0.0335,2,0.3333,0,0,0.0,0.0,34.89,5.82,0.0,0.0,SEO engagement strength
2026-04-22,2026-04,Paid Search,92,66,53,0.5761,5,0.0543,5,0.0543,2,0.4,1,0,0.0,0.0,109.31,21.86,0.0,0.0,Strong conversion candidate
2026-04-22,2026-04,Paid Social,97,71,44,0.4536,3,0.0309,2,0.0206,0,0.0,0,0,0.0,0.0,43.91,21.95,0.0,0.0,"High traffic, low lead efficiency"
